Esfera congelante|<p >Un globo helado de energía fría surge de la punta de tus dedos hasta un punto que elijas dentro del alcance, donde explota en una esfera de 60 pies de radio. Cada criatura dentro del área debe hacer una tirada de salvación de Constitución. Si falla, recibe 10d6 puntos de daño por frío; si tiene éxito, la mitad.</p> <p >Si el globo golpea un cuerpo de agua o un líquido que sea principalmente de agua (sin incluir a las criaturas basadas en agua), congela el líquido a una profundidad de 6 pulgadas sobre un área de 30 pies cuadrados. Este hielo dura 1 minuto. Las criaturas que estaban nadando en la superficie del agua quedan atrapadas en el hielo. Una criatura atrapada puede usar una acción para hacer una prueba de Fortaleza contra la CD&nbsp;de salvación de tu conjuro para liberarse.</p> <p >Puedes evitar disparar el globo después de lanzar el conjuro si lo deseas, en cuyo caso un globo de más o menos el tamaño de una piedra lisa y fría al tacto aparece en tu mano. En cualquier momento, tú o una criatura a la que le das el globo podéis tirarlo con la mano (hasta una distancia de 40 pies) o con una honda (alcance normal de una honda). El globo se destroza al impactar, con el mismo efecto que tiene cuando lanzas el conjuro con normalidad. También puedes colocar el globo sin destrozarlo. Después de 1 minuto, si el globo aún no ha estallado, explota.</p>|<p >Cuando lanzas este conjuro usando un espacio de conjuro de nivel 7 o superior, el daño aumenta en 1d6 por cada nivel por encima de 6.</p>|300|1|1|1|una pequeña esfera de cristal|0|0|1 acción|2|6|Instantáneo|7
Esfera elástica|<p >Una esfera de fuerza brillante encierra a una criatura o un objeto de un tamaño Grande o más pequeño dentro del alcance. Una criatura no voluntaria debe hacer una tirada de salvación de Destreza. Si falla, queda encerrada mientras dura el conjuro.</p> <p >Nada (ni objetos físicos, energía ni otros efectos de conjuro) pueden atravesar la barrera, ni para salir ni para entrar, aunque la criatura que se encuentra dentro de la esfera puede respirar ahí. La esfera es inmune a todo tipo de daño y la criatura u objeto no puede ser dañada por ataques o efectos que se originen en el exterior, ni tampoco puede dañar nada que se encuentre en el exterior.</p> <p >La esfera no pesa y es lo suficientemente grande como para contener a la criatura u objeto dentro. Una criatura encerrada puede usar su acción para empujar las paredes de la esfera y hacer que esta ruede hasta la mitad de la velocidad de la criatura. Del mismo modo, otras criaturas pueden coger la esfera y moverla.</p> <p >El conjuro <i>Desintegrar</i> puede destruir la esfera sin dañar lo que haya dentro si se la elige como objetivo.</p>||30|1|1|1|una trozo de cristal claro semiesférico y un trozo semiesférico de goma arábiga que haga pareja con el primero|0|1|1 acción|2|4|Hasta 1 minuto|7
Esfera flamígera|<p >Una esfera de fuego de 5 pies de diámetro aparece en un espacio libre de tu elección dentro del alcance y dura mientras lo haga el conjuro. Cualquier criatura que termine su turno a 5 pies o menos de la esfera debe hacer una tirada de salvación de Destreza. Si falla, recibe 2d6 puntos de daño por fuego y, si tiene éxito, la mitad.</p> <p >Como acción adicional, puedes mover la esfera hasta 30 pies. Si se la arrojas a una criatura, esta debe hacer una tirada de salvación contra el daño de la esfera y la esfera deja de moverse durante su turno.</p> <p >Cuando mueves la esfera, esta puede salvar barreras de hasta 5 pies de alto y hoyos de hasta 10 pies de ancho. La esfera incinera objetos inflamables que nadie lleve puestos ni transporte, y emite luz brillante en un radio de 20 pies y luz tenue en otros 20 pies adicionales.</p>|<p >Cuando lanzas este conjuro usando un espacio de conjuro de nivel 3 o superior, el daño aumenta en 1d6 por cada nivel por encima de 2.</p>|60|1|1|1|un poco de sebo, una pizca de azufre y espolvorear polvo de hierro|0|1|1 acción|1|2|Hasta 1 minuto|4,7
Espada arcana|<p >Creas un plano de fuerza con forma de espada que planea dentro del alcance. Dura mientras lo haga el conjuro.</p> <p >Cuando aparece la espada, haces un ataque de conjuro cuerpo a cuerpo contra un objetivo de tu elección que se encuentre a 5 pies o menos de la espada. Si impactas, el objetivo recibe 3d10 puntos de daño por fuerza. Hasta que el conjuro termine, puedes usar una acción adicional en cada uno de tus turnos para mover la espada hasta 20 pies a un lugar donde puedas verla y repetir este ataque contra el mismo objetivo o contra otro diferente.</p>||60|1|1|1|una espada de platino en miniatura con una empuñadura y pomo de cobre y zinc, por un valor de 250 po|0|1|1 acción|2|7|Hasta 1 minuto|1,7
Espejismo arcano|<p >Haces que un terreno que se encuentra dentro de una milla cuadrada se parezca, se escuche, se huela o incluso se sienta como otro tipo de terreno. Sin embargo, la forma general del terreno sigue siendo la misma. Un campo abierto o una carretera pueden parecer un pantano, una colina, una grieta o cualquier otro terreno difícil o intransitable. Se puede hacer que un estanque parezca un prado cubierto de hierba, que un precipicio parezca una pendiente suave o que un barranco cubierto de rocas parezca un camino ancho y allanado.</p> <p >Del mismo modo, puedes alterar la apariencia de estructuras o incluirlas donde no están. El conjuro no disfraza, oculta ni añade criaturas.</p> <p >La ilusión incluye elementos audibles, visuales, táctiles y olfatorios, así que puede convertir un terreno despejado en un terreno difícil (o viceversa) o dificultar el movimiento a través del área. Cualquier elemento del terreno ilusorio (como una roca o un palo) que se saque del área del conjuro desaparece inmediatamente.</p> <p >Las criaturas con vista verdadera pueden ver la forma real del terreno; sin embargo, el resto de elementos de la ilusión permanecen, así que, aunque la criatura esté al tanto de la presencia de la ilusión, todavía puede interactuar con ella físicamente.</p>||-100|1|1|0||0|0|10 minutos|4|7|10 días|1,4,7
Espíritus guardianes|<p >Convocas a cuatro espíritus para que te protejan. Revolotean a tu alrededor a una distancia de 15 pies mientras dura el conjuro. Si eres bueno o neutral, las formas espectrales parecen angelicales o fatas (según elijas). Si eres maligno, parecen infernales.</p> <p >Cuando lanzas este conjuro, puedes designar cualquier número de criaturas que puedas ver para que no queden afectadas por el conjuro. La velocidad de una criatura afectada se divide por dos y, cuando entra en el área por primera vez en un turno o empieza su turno ahí, debe hacer una tirada de salvación de Sabiduría. Si falla, recibe 3d8 puntos de daño radiante (si eres bueno o neutral) o 3d8 puntos de daño necrótico (si eres maligno). Si tiene éxito, recibe la mitad de daño.</p>|<p >Cuando lanzas este conjuro usando un espacio de conjuro de nivel 4 o superior, el daño aumenta en 1d8 por cada nivel por encima de 3.</p>|0|1|1|1|un símbolo sagrado|0|1|1 acción|1|3|Hasta 10 minutos|3
Estallar|<p >Un sonido estridente y dolorosamente intenso surge de un punto que elijas dentro del alcance. Todas las criaturas que se encuentren en una esfera de 10 pies de radio, cuyo centro sea ese punto, deben hacer una tirada de salvación de Constitución. Si fallan, reciben 3d8 puntos de daño por trueno y, si tienen éxito, la mitad. Una criatura hecha de material inorgánico, como piedra, cristal o metal, tiene desventaja en esta tirada de salvación.</p> <p >Los objetos no mágicos que nadie lleve puesto ni transporte también reciben daño si están dentro del área del conjuro.</p>|<p >Cuando lanzas este conjuro usando un espacio de conjuro de nivel 3 o superior, el daño aumenta en 1d8 por cada nivel por encima de 2.</p>|60|1|1|1|un pedazo de mica|0|0|1 acción|2|2|Instantáneo|1,2,6,7
Etereidad|<p >Entras en las regiones limítrofes del Plano Etéreo, en la zona en la que se solapa con tu plano actual, y permaneces en la frontera etérea mientras dura el conjuro o hasta que uses una acción para disiparlo. Durante ese tiempo, puedes moverte en cualquier dirección. Si te mueves hacia arriba o hacia abajo, cada pie de movimiento te cuesta un pie adicional. Puedes ver y escuchar el plano del que provienes, pero todo lo que hay ahí parece gris y no puedes ver nada más allá de 60 pies.</p> <p >Mientras estás en el Plano Etéreo, solo puedes afectar o ser afectado por otras criaturas de ese plano. Las criaturas que no son del Plano Etéreo no pueden percibirte y no pueden interactuar contigo, a menos que tengas una característica especial o magia que se lo permita.</p> <p >Ignoras todos los objetos y efectos que no están en el Plano Etéreo, lo que te permite moverte a través de los objetos que percibes del plano del que provienes.</p> <p >Cuando el conjuro termina, vuelves inmediatamente al plano del que provienes en el lugar que ocupas en ese momento. Si ocupas el mismo espacio que un objeto sólido o una criatura cuando esto sucede, pasas inmediatamente al espacio sin ocupar más cercano que puedas y recibes daño por fuerza igual al doble de pies que te hayas movido.</p> <p >Este conjuro no tiene efecto si lo lanzas mientras estás en el Plano Etéreo o en un plano que no tiene frontera con este, como uno de los Planos Exteriores.</p>|<p >Cuando lanzas este conjuro usando un espacio de conjuro de nivel 8 o superior, puedes elegir como objetivos a tres criaturas voluntarias (incluyéndote a ti) por cada nivel por encima de 7. Las criaturas deben estar a 10 pies o menos de ti cuando lances el conjuro.</p>|0|1|1|0||0|0|1 acción|7|7|8 horas|1,2,3,6,7
Explosión sobrenatural|<p >Un rayo de energía chispeante alcanza a una criatura que elijas dentro del alcance. Haz una tirada de ataque de conjuro a distancia contra el objetivo. Si impactas, este recibe 1d10 puntos de daño por fuerza.</p> <p >El conjuro crea más de un rayo cuando subes de nivel: dos rayos en el nivel 5, tres rayos en el nivel 11 y cuatro rayos en el nivel 17. Puedes dirigir los rayos al mismo objetivo o a objetivos diferentes. Haz una tirada de ataque por cada rayo.</p>|El conjuro genera más de un rayo cuando alcanzas niveles superiores: dos rayos a nivel 5, tres rayos a nivel 11 y cuatro rayos a nivel 17. Puedes dirigir los rayos al mismo objetivo o a distintos. Haz una tirada de ataque individual para cada uno de los rayos.|120|1|1|0||0|0|1 acción|2|0|Instantáneo|2
Explosión solar|<p >Un rayo de sol brillante de 60 pies de radio surge de un punto de tu elección dentro del alcance. Todas las criaturas que se encuentren en esa luz deben hacer una tirada de salvación de Constitución. Si falla, una criatura recibe 12d6 puntos de daño radiante y queda cegada durante 1 minuto. Si tiene éxito, recibe la mitad de ese daño y no queda cegada. Los no muertos y los limos tienen desventaja en la tirada de salvación.</p> <p >Una criatura cegada por este conjuro debe hacer otra tirada de salvación de Constitución al final de cada uno de sus turnos. Si tiene éxito, dejar de estar cegada.</p> <p >Este conjuro disipa cualquier oscuridad que haya en el área que haya sido creada por un conjuro.</p>||150|1|1|1|fuego y una pieza de piedra solar|0|0|1 acción|2|8|Instantáneo|4,6,7
Falsa vida|<p >Te fortaleces con una réplica nigromántica de vida y consigues 1d4+4 puntos de golpe temporales mientras dura el conjuro.</p>|<p >Cuando lanzas este conjuro usando un espacio de conjuro de nivel 2 o superior, consigues 5 puntos de golpe adicionales por cada nivel por encima de 1.</p>|0|1|1|1|una pequeña cantidad de alcohol o licores destilados|0|0|1 acción|6|1|1 hora|6,7
Faro de esperanza|<p >Este conjuro confiere esperanza y vitalidad. Elige cualquier número de criaturas dentro del alcance. Mientras dure el conjuro, todos los objetivos tienen ventaja en las tiradas de salvación de Sabiduría y contra muerte, y recuperan el número máximo de puntos de golpe posible de cualquier curación.</p>||30|1|1|0||0|1|1 acción|3|3|Hasta 1 minuto|3
Favor divino|<p >Tu plegaria te fortalece con un fulgor divino. Hasta que el conjuro termine, tus ataques de arma infligen 1d4 puntos de daño radiante adicionales cuando impactan.</p>||0|1|1|0||0|1|1 acción adicional|2|1|Hasta 1 minuto|8
